id,a,b,c,t
595,8.213752623,-7.214618074,0.024890062,0
596,-0.802656565,-2.28203152,0.30709985,0
597,7.798874971,8.91583187,0.718814929,1
598,-1.320081903,10.8469274,0.248785613,1
599,15.1186247,-9.492808954,-0.629835093,1
600,7.283773157,3.541578235,-0.380739256,0
601,17.03063208,3.510799944,-1.537682474,1
602,5.541505715,-1.976963557,-0.02282096,0
603,7.160719654,-2.101389349,0.259470326,0
604,-5.696321782,-0.627699774,-0.731395979,0
605,-0.542420761,-1.570510306,-0.368575328,0
606,8.967543322,-2.058101528,0.342724286,0
607,21.09991509,5.061461583,1.411971502,1
608,5.675301843,-20.24583218,-1.494670152,1
609,-1.648981311,3.268274802,0.773592009,0
610,3.676539158,-2.075438339,0.105050493,0
611,7.022874233,-4.895082233,-0.666095248,0
612,0.056416419,-10.73941295,-0.018788441,1
613,2.859021462,8.378128746,0.091086689,0
614,-2.133568249,-4.390343071,1.040712914,0
615,19.24846704,21.26129321,0.165690706,1
616,0.353831096,4.794286828,-0.837367931,0
617,8.317504343,-4.523280759,-0.178287191,0
618,-0.972328109,5.149079988,1.070620294,0
619,-8.375839677,-10.23230243,1.597035921,1
620,4.755814166,-0.616147668,0.133315949,0
621,-7.553169476,1.828672894,0.483487576,0
622,0.647317374,-6.625544311,-0.109589234,0
623,-18.09581426,-13.06787416,-0.113822474,1
624,-6.05718035,2.61204933,-1.730902758,1
625,10.13271344,0.018856215,-0.46228181,0
626,-8.717489018,-4.764840592,-0.36096023,1
627,-9.919563655,-6.420307891,-0.445324606,1
628,-15.78632634,14.01172415,0.136310557,1
629,-5.781049061,6.970524343,0.213830684,0
630,-3.813356103,-4.593269245,-0.577417287,0
631,13.43158526,4.83036871,-0.2225728,1
632,-21.51391132,20.39892312,-0.455404769,1
633,-4.871972848,0.037732651,-0.326567125,0
634,6.014431463,5.223099673,0.063085775,0
635,16.34837639,16.16879126,-1.678754339,1
636,-4.821350914,-3.389974094,-0.430249506,0
637,-15.68634929,3.00516872,-0.043340593,1
638,-12.1254065,-14.49663012,0.39638693,1
639,-3.893592825,2.722458418,0.355199799,0
640,-11.34410131,-6.664175614,-1.126334818,1
641,7.510032626,3.383495363,0.070658949,0
642,-9.108163445,-0.662252687,-0.366334642,0
643,-9.183048295,2.391780121,-0.076204186,0
644,-21.72080242,-15.43281785,-1.529908813,1
645,0.670591142,-15.95826591,0.375433303,1
646,-2.654613886,2.9988711,0.901338705,0
647,-4.611003533,7.755194241,-0.206230178,0
648,-0.845727961,5.184516357,0.769954162,0
649,15.95856434,-10.07100506,1.651505194,1
650,4.080093281,7.007244356,0.585576562,0
651,-4.831296493,-1.008075675,0.376714514,0
652,17.27772444,-8.18724859,0.071393824,1
653,10.6142713,15.54761472,-1.198003073,1
654,7.811852267,1.057481433,-0.298226404,0
655,-1.049085054,3.846499459,0.615952152,0
656,5.507583121,-1.277324358,-0.063567571,0
657,4.99798582,2.673925154,0.164784364,0
658,-2.100509778,-5.32429401,0.408379517,0
659,-3.580474697,-4.483862332,0.279433069,0
660,0.824692389,-11.21572835,0.681757589,1
661,11.66066478,-18.28384837,-0.291657063,1
662,9.06020571,-0.026094008,-0.356279989,0
663,-4.186380284,-4.147845437,-0.107072541,0
664,-1.655036369,-9.847357295,0.043587355,0
665,-0.907997819,-8.965638997,-0.650055588,1
666,-1.105874121,14.69219366,0.438989612,1
667,-4.587390865,-6.499558749,-0.327905647,0
668,-2.200002026,-0.676983734,-0.040627181,0
669,0.216603818,-8.832000366,-0.352932491,0
670,0.38236258,-0.969428153,0.107286199,0
671,-16.32523313,-17.05860265,-1.439871435,1
672,-1.241463626,-11.44390883,0.158213304,1
673,21.39100209,15.376175,1.912051221,1
674,17.47966358,-19.64425482,-0.979971364,1
675,-2.889495198,1.474029035,-0.931440354,0
676,1.993234796,8.561541149,-0.237089388,0
677,1.062861004,0.463619054,0.327265431,0
678,-2.075681084,6.285606242,0.076987548,0
679,-1.199782017,-5.319660705,-0.728419753,0
680,3.65890123,12.52237625,0.806277914,1
681,0.451570106,6.210681983,-0.603235879,0
682,-1.616365348,-7.588401592,-0.37180412,0
683,13.45537028,-6.916529789,-0.301332124,1
684,0.65348619,7.662475574,0.201943478,0
685,3.344219425,3.577864621,0.830712557,0
686,-13.50990455,-20.01927689,0.450661262,1
687,17.35007022,7.78900592,0.198758426,1
688,-20.8639155,8.050163864,1.728841692,1
689,-6.822788995,4.939944321,0.065062578,0
690,2.174090903,-16.91145907,0.231050628,1
691,3.685186194,-0.652131907,0.302999096,0
692,-14.32754847,3.698321251,-0.417093423,1
693,1.707791055,9.120878941,1.106982419,1
694,4.595935147,7.289661632,0.018291608,0
695,13.7085061,-17.0453201,1.786472595,1
696,0.689566885,-5.076483502,-1.070219559,1
697,9.680792182,-9.091291899,0.808743928,1
698,-11.59883011,18.79337225,-1.373317154,1
699,1.576670331,6.092767187,0.54662766,0
700,-2.480281597,0.832441022,1.161831702,1
701,0.457093012,5.836674126,-0.808957332,0
702,-15.68286551,0.436744487,0.4753322,1
703,-1.115294773,-10.58136344,0.251501508,1
704,-3.952800881,-8.671471601,0.372797797,1
705,-8.084923533,-1.231245748,0.376204473,0
706,-1.183411511,-8.496014163,0.473244392,0
707,15.37374594,16.20453772,0.792352306,1
708,21.62290654,-5.371623806,1.687910575,1
709,0.109764213,-2.411354205,-0.52370164,0
710,5.660479121,-3.785423122,-0.380723012,0
711,13.19318386,-19.57439673,0.308916401,1
712,-16.6911836,-3.242706868,1.772092065,1
713,-6.684022765,2.617444427,0.431552202,0
714,-4.627138778,-5.220921922,0.030974359,0
715,0.887626336,1.480041795,0.442818788,0
716,-2.698142018,3.948830617,-0.584189027,0
717,21.58510862,-4.914043896,-0.984159519,1
718,-17.16306205,-6.10448098,1.632934903,1
719,12.43202597,12.60756624,-1.74106378,1
720,-8.161326099,4.266959392,-1.210357335,1
721,8.061224317,-1.213819757,-0.680483039,0
722,-5.055205776,3.864667691,1.429923088,1
723,-14.26111935,17.29143206,-1.694789797,1
724,-6.163333288,5.23335167,2.057948733,1
725,14.98316385,9.758288677,-1.156417598,1
726,1.400598599,7.693990695,-0.250657937,0
727,-1.904135465,5.06089678,-0.844239724,1
728,-1.683123332,1.028353113,0.791548145,0
729,0.574224406,-3.039163786,-0.05710455,0
730,-0.364782306,9.671673508,-0.466806827,0
731,0.686774437,-10.01230507,0.386779575,1
732,9.429128085,1.899592614,0.129283049,0
733,-1.310259915,0.107205905,-0.597291104,0
734,6.258949373,2.617275108,-0.343861736,0
735,1.942094594,-11.44907291,1.711516417,1
736,10.06796917,5.895038449,-0.007758796,0
737,-8.128263223,19.15541158,1.615885632,1
738,3.956203059,-1.746381309,-0.558600133,0
739,-14.12039383,7.598043667,2.057630723,1
740,7.17840725,0.608114895,-0.822237956,1
741,-9.88423596,12.72592837,-2.049398382,1
742,-15.159116,15.51031812,0.045368458,1
743,15.31457591,18.23889467,2.159367435,1
744,-2.361046202,-6.131623771,-0.730541788,0
745,1.34218698,-1.877869748,-0.206393439,0
746,5.18666281,4.988446963,0.58353638,0
747,14.29452865,-2.899586698,0.841668713,1
748,5.160572528,-0.85278673,-0.277501898,0
749,-19.41534542,-21.97766207,-0.950965924,1
750,16.95420729,17.78369474,-0.082032777,1
751,-8.565381032,-4.371991292,0.030380581,0
752,6.965438917,-4.382821423,-2.176167523,1
753,21.00533477,-21.33861285,-1.130666258,1
754,4.52733146,1.044509554,0.229182904,0
755,-0.076915711,-13.8245155,1.073836716,1
756,19.06626801,-20.97207785,0.396261199,1
757,4.541420095,-5.911204753,0.158994147,0
758,6.697697317,-6.248118702,0.067604239,0
759,-0.424514939,1.40592166,0.301698596,0
760,-18.69235745,-8.081070354,-0.981316506,1
761,-13.75273403,-14.09106098,-0.237897672,1
762,-7.2346661,-2.693570994,0.508337558,0
763,-0.010290638,-4.665936113,0.919517943,1
764,-6.092253696,-7.089208518,0.166030269,0
765,-2.343841526,-4.530426219,-0.663130341,0
766,4.209899543,-7.322855131,0.758551546,1
767,0.456353585,5.100198401,0.625519356,0
768,8.730396024,-2.559166393,-0.258431258,0
769,-3.735314722,3.39126954,-0.708224075,0
770,-0.094635294,5.534338222,-0.649483097,0
771,2.842668215,-9.296927642,-0.431156296,1
772,-20.22237881,-7.223829276,-0.446795862,1
773,-8.275484836,2.897213198,-0.287431648,0
774,8.644316714,-1.958477418,1.638276206,1
775,-8.732557856,-4.260232457,-0.217794971,0
776,2.056378022,-3.753998798,2.057917545,1
777,-1.383640699,9.917438886,-2.129827177,1
778,-2.754980466,2.654028194,-0.39343532,0
779,7.39321966,19.59606577,-1.174232426,1
780,12.0228693,8.777078259,1.889585192,1
781,-0.095560631,-3.471366585,-0.618971735,0
782,17.57195786,-0.240023988,0.255360617,1
783,10.85834941,4.044455894,-0.038732674,1
784,-5.943227881,2.687695799,0.072203072,0
785,2.978916224,7.049034643,0.750569796,0
786,2.377525742,-5.287090552,0.221956781,0
787,12.47671032,-14.55638807,0.759742478,1
788,2.950716011,-2.074061466,-0.654693941,0
789,0.934006979,-8.827477924,-0.786692719,1
790,-7.309816672,5.828836767,0.054998417,0
791,2.297672845,3.411295939,-0.875967558,0
792,14.64005916,7.328817672,0.98881839,1
793,-8.510912912,2.062324586,0.370267586,0
794,7.357979352,1.237847202,-0.398476497,0
795,9.45345797,-2.339857528,0.030342381,0
796,-7.607508931,-1.881456049,0.015508091,0
797,-9.567108185,-0.153524555,-0.229348669,0
798,-7.918048422,1.250925807,-1.047839154,1
799,-5.630562281,-2.834158184,-0.19777279,0
800,-9.763324937,-5.980476472,-0.111658814,1
801,3.634056366,-2.778239954,0.017972121,0
802,-7.747991725,-4.335422475,-0.070350084,0
803,-17.89013998,4.691011837,0.70233068,1
804,16.62491857,18.29419614,-0.555286963,1
805,-4.528347755,-20.7647681,-1.563734611,1
806,13.22567958,17.44611273,-1.570333875,1
807,-0.88821923,-1.315826751,0.952340664,0
808,-7.393907741,16.10594173,0.938591611,1
809,-17.47767132,1.004589393,1.623652253,1
810,-2.364022955,-0.680554972,-1.12843168,1
811,9.652780266,4.171964261,-0.038003385,0
812,-0.117555273,-9.131479424,1.076523793,1
813,-3.811405273,-7.230363965,-0.395033186,0
814,0.814097474,2.119835616,0.158168081,0
815,-0.064537731,-11.62592327,-1.268854532,1
816,-7.763354107,5.540050942,-0.188213541,0
817,-5.764623569,9.45958787,-0.54142994,1
818,6.111211157,4.163055013,-0.580931888,0
819,-6.919728216,-6.069942269,-2.076874362,1
820,-2.415595907,6.285133631,0.780485589,1
821,-13.60971881,-8.114775195,0.859741991,1
822,-17.40959303,13.44203333,0.728892179,1
823,4.666115457,2.534270121,0.5551953,0
824,-14.8865249,9.987128629,-1.172334582,1
825,-3.507562624,8.978126728,0.271936247,1
826,4.07830486,-8.067657154,-0.030802936,0
827,19.20657477,4.923951079,-0.781901098,1
828,-12.19124145,-4.407477508,-1.892189231,1
829,-1.599664879,6.345973673,0.563901738,0
830,7.879702891,-0.041922087,-0.519339018,0
831,4.181689015,-2.022467338,-1.064591537,1
832,8.208522806,0.210077073,0.434246955,0
833,-0.242448795,-9.650948871,-0.085429893,0
834,-0.436703678,10.29292456,-0.491007657,1
835,-1.290378486,-6.248989713,0.827092949,1
836,-4.531368703,1.579461647,1.06650791,0
837,-1.95385956,10.6173533,-0.153288873,1
838,17.93741068,18.92570169,-0.192874122,1
839,18.62533178,-4.857298415,-1.103144561,1
840,-5.901470869,7.908735493,0.273555266,0
841,-5.230888464,9.377256591,-0.504973837,1
842,-6.598152513,-3.979566959,0.552632184,0
843,7.853331254,1.486053666,0.011450878,0
844,4.772094151,-0.591366124,0.105826565,0
845,16.77417754,7.353867212,2.174360256,1
846,-6.794864957,-5.935425426,-0.306474818,0
847,-0.646677678,-8.933409745,-0.41482558,0
848,14.62484513,9.541762022,-1.410552276,1
849,1.290065205,7.241135976,-0.385492416,0
850,4.887303136,0.977336784,-0.918685605,1
851,-11.6296697,18.60484052,-0.483215032,1
852,-1.257957198,16.78169565,-0.618593142,1
853,10.2097118,-7.721767285,-1.821119748,1
854,-7.665527874,5.975111386,0.078214766,0
855,8.519239081,-2.955922917,0.417671515,0
856,9.549596651,2.299199701,0.541946633,1
857,0.066238778,-0.104712382,-0.995084992,0
858,1.501902897,2.168785502,-0.279434042,0
859,-12.18449523,6.913240099,-0.698658302,1
860,0.742648759,5.032489228,0.753680079,0
861,-3.775832592,0.622127545,0.51386899,0
862,-0.603297965,-4.065700093,-0.03369384,0
863,19.06731528,17.15738034,1.757197399,1
864,-2.416168237,-4.423041816,0.504077166,0
865,6.494925258,-12.85105049,0.002815234,1
866,2.33693581,8.536895561,-0.257276804,0
867,14.91315671,-16.23842669,1.912460007,1
868,-9.235140844,7.141030088,-0.040204034,0
869,-9.265192445,12.67518061,-0.546237739,1
870,0.930848321,-17.71357553,-0.282503834,1
871,-10.27539566,15.49995462,-1.832840153,1
872,3.265065832,9.665635339,0.407798333,1
873,0.931388747,-1.155378876,-0.626334857,0
874,-3.930080427,-2.969580767,-0.118879252,0
875,15.08466103,2.291840765,-1.711149768,1
876,6.411448753,-7.862653047,-0.496587331,0
877,20.87415848,-21.58397723,-0.437126063,1
878,-7.4401265,-5.531048012,0.243409674,0
879,4.283174521,-3.999087812,-0.285751813,0
880,12.16751236,-0.50266534,-2.168690657,1
881,2.847698506,6.661451653,-0.322482302,0
882,-0.527762136,6.032866715,0.608633675,0
883,6.704607063,-1.737590474,0.007710344,0
884,-2.822256173,20.17492269,1.025323359,1
885,-4.320370846,-4.290527545,-0.116695527,0
886,-12.73852208,13.70262622,1.678209543,1
887,5.756073377,1.312439096,0.095903686,0
888,-1.969116005,1.415830058,0.321325012,0
889,-2.434009496,-1.818634239,-0.205495211,0
890,-7.881856358,4.873940791,0.093046973,0
891,-0.906456743,-10.36198325,0.558747748,1
892,8.47964199,-0.800847054,0.634384422,0
893,-2.89644008,-9.059477908,0.627469461,1
894,8.651415288,3.100257383,0.165583928,0
895,-15.17701172,-5.172863254,0.830215428,1
896,13.68312065,-10.02406944,1.73118739,1
897,5.467918573,16.74760401,1.250793579,1
898,-13.67268956,-21.17947368,1.819002619,1
899,-16.06653049,14.04308961,1.711223876,1
900,10.02009323,17.07206654,1.323447902,1
901,-20.09354598,9.420825998,1.489189423,1
902,1.63600028,4.489952313,-0.522022239,0
903,8.0768803,1.688868748,0.131921852,0
904,-2.424338057,0.454384721,0.394601134,0
905,-0.537990012,18.7087351,-0.272035206,1
906,13.12501593,-8.996741474,1.105116038,1
907,9.845215654,4.45311916,-0.087044234,1
908,3.364862996,8.106898091,-0.661239549,0
909,6.320734086,-8.554498122,-0.514011654,0
910,-6.118509618,-11.01772198,0.248437031,1
911,-3.785144635,21.48535092,-1.755445423,1
912,2.822735493,5.91858055,-0.102162434,0
913,-7.753836794,-0.138616466,0.428477667,0
914,-1.96461148,-12.60735916,-1.878287521,1
915,-5.584415663,-3.146742425,-1.345834376,1
916,-15.60504493,-21.70403575,1.460748225,1
917,-2.354250395,-1.057077055,0.864558538,0
918,-1.479568938,7.430685189,-0.299110907,0
919,1.583297614,8.275161718,1.17533649,1
920,-6.304989367,-5.714953638,0.792860801,1
921,2.990928472,-4.543443868,-0.260107713,0
922,2.314588917,-1.159633211,0.508331888,0
923,-7.517193119,3.824089221,0.554936173,0
924,-18.13510836,11.66781827,-0.790182501,1
925,-6.371121215,-4.372367152,-0.339254181,0
926,-3.890060402,-21.32976549,1.928444543,1
927,-1.877017629,10.89872087,-0.678343442,1
928,-10.61644996,-17.99872832,1.512928893,1
929,5.579646516,-6.142781662,-0.370557939,0
930,-5.702321161,3.123390697,0.210056281,0
931,3.021710868,2.767601826,1.480681073,1
932,21.9985311,6.245624497,-0.730049955,1
933,2.999802841,-1.690205261,0.100603931,0
934,-2.763248371,-0.23904777,-1.655012926,1
935,9.234766226,18.83508309,0.166223876,1
936,-3.029151185,-5.467926435,-0.61995412,0
937,-2.868307256,-13.68228273,0.110869069,1
938,-10.1979733,-16.42452018,-0.97273042,1
939,-7.24967884,-4.002105558,0.463296015,0
940,-4.873076524,1.816811186,0.364792843,0
941,16.36584977,-8.00562797,2.182205186,1
942,-17.99541215,18.12833506,0.914289515,1
943,-8.244420843,0.830032683,-0.019420629,0
944,17.57010768,-7.179093391,1.670751258,1
945,-2.35030999,-5.618427142,0.242787734,0
946,1.94127379,-0.270547481,-0.834744798,0
947,7.985760666,2.540561037,-0.373345257,0
948,-0.175580035,1.058334329,-0.715297159,0
949,3.942493506,4.540238374,0.257903158,0
950,21.46581297,-3.67643732,-0.266678871,1
951,3.856758901,7.081164802,0.351359358,0
952,2.953532326,-3.010032761,0.488049997,0
953,0.389623047,2.829871411,0.205557838,0
954,-3.771521408,-0.186045384,-0.040973794,0
955,-8.932305496,12.34351396,1.549787806,1
956,8.610159895,-20.72187299,-1.598181096,1
957,12.70649036,-0.072011357,1.846317068,1
958,11.78515794,-3.770419493,1.798999467,1
959,-14.85908177,-1.527995047,-0.728021788,1
960,0.306912821,-6.475285044,0.767449433,0
961,0.971049785,-19.95245302,-1.335796431,1
962,1.841588758,5.533799197,-0.745145864,0
963,-7.954844531,0.947203964,0.220970549,0
964,-21.98527957,-5.945153425,-0.413026623,1
965,-8.620592933,-7.505892795,0.467552394,1
966,-4.679193426,-3.806475577,0.19832271,0
967,-7.66960007,1.061385366,0.23574299,0
968,-16.56550355,-9.310435082,-2.195952452,1
969,3.239979403,12.71899943,0.101458173,1
970,-0.217943409,-5.007300385,0.823222213,0
971,-3.108612983,8.152372654,-0.239322803,0
972,-0.835945652,1.149621565,-0.349202017,0
973,7.729712489,5.530623022,0.135447022,0
974,-4.460574796,7.850492497,0.701568877,1
975,-16.13938512,12.95884618,-2.001313795,1
976,6.987042536,-1.48438457,0.442528716,0
977,-11.87459332,-5.494546516,0.458431117,1
978,-2.297685528,-13.71405668,1.543801295,1
979,0.241105983,1.373415524,0.728715848,0
980,7.447938406,3.216567723,-0.571771875,0
981,12.18169232,-0.241041614,0.910698089,1
982,-3.405274489,-9.150221784,0.024322422,0
983,-3.495295818,-6.29574752,-0.685114427,0
984,4.05796045,-4.362260179,-0.837189824,0
985,13.48695722,-14.92175442,-0.051150156,1
986,6.87705046,-8.938504981,-1.546929389,1
987,3.851730193,-9.296469058,-0.171829868,0
988,10.11693339,-1.23642604,1.826601236,1
989,-21.9071253,20.5523023,1.799656037,1
990,7.526964006,2.315578911,-1.830158893,1
991,9.688518674,-12.3400466,-1.80429416,1
992,7.648958443,-0.047027715,-0.202813019,0
993,2.620212144,0.014397051,-0.415762957,0
994,5.776609251,5.784732275,-0.088127146,0
995,-14.47454047,-20.57097636,-0.96992041,1
996,-9.112752089,-4.824685826,-0.300405802,0
997,0.065885942,5.53944787,0.150935487,0
998,3.409937113,-7.926615298,-0.243569966,0
999,5.148063786,2.90216662,0.554901885,0
1000,14.32345904,-7.44001642,0.359432851,1
1001,1.251180435,1.635792583,-0.144865908,0
1002,-2.916559437,-5.848722823,0.403209732,0
1003,16.83635593,21.01904955,-0.653341651,1
1004,4.839553988,9.52646636,0.291453618,0
1005,4.945830487,4.397544164,0.238705428,0
1006,-3.658240002,0.146943744,0.325306095,0
1007,-2.588153077,-15.24631297,-0.740999917,1
1008,17.82164934,-4.699318016,1.236400588,1
1009,1.498678209,-0.259919962,-0.404539618,0
1010,-2.26152861,-20.69786143,-1.729124008,1
1011,5.404459872,-8.436517774,0.440165725,1
1012,-14.80521778,15.25885452,-0.678098792,1
1013,-17.76865393,9.96197762,-0.004889254,1
1014,-17.15762789,6.732811481,-1.617159251,1
1015,0.604153267,19.16004281,1.310125537,1
1016,-3.525013707,-0.98356811,0.673486663,0
1017,-12.84595057,-21.73060859,1.512028841,1
1018,12.48749259,-7.479358396,1.928647568,1
1019,9.841505586,-20.5916356,-0.76437284,1
1020,1.27482478,3.073943403,-0.471548743,0
1021,-6.278945633,-4.665954151,0.109643039,0
1022,4.14916983,3.203404613,0.485284575,0
1023,-1.444200053,-7.848066635,0.307817231,0
1024,-11.77272298,-16.87132787,1.034402923,1
1025,3.888729942,-3.841126397,0.847914076,1
1026,-0.734236131,-1.432353511,-0.850502757,0
1027,6.297714353,3.092704171,-0.419518267,0
1028,4.714610478,4.991847858,1.335162874,1
1029,0.984366157,-2.906113811,-0.099599532,0
1030,0.645290727,7.944318697,-0.026584151,0
1031,1.586561764,3.814019692,0.460674557,0
1032,-2.71565753,-4.434995929,-0.7986379,0
1033,8.5487126,5.598625152,-0.474450096,0
1034,6.153544772,-3.6462804,0.587698133,0
1035,-12.85848989,-11.81368244,-0.558421281,1
1036,-16.05998168,4.446883085,0.653344907,1
1037,18.3715733,2.11740763,1.930828061,1
1038,-21.32716808,15.73241607,-1.248293824,1
1039,20.66326686,0.004185481,-0.237938858,1
1040,13.52466424,-11.59982824,0.376961846,1
1041,-19.01706366,-14.75778312,-1.679186272,1
1042,3.295826206,19.32130561,1.723031107,1
1043,13.06750138,14.72970266,1.927956266,1
